match_id,innings,team,player,wicket,over,runs
291356,1,India,7781.0,1.0,0.5,5.0
291356,1,India,7773.0,2.0,1.4,12.0
291356,1,India,8813.0,3.0,2.6,20.0
291356,1,India,8742.0,4.0,3.2,20.0
291356,1,India,48405.0,5.0,6.4,32.0
291356,1,India,7593.0,6.0,11.4,49.0
291356,1,India,48319.0,7.0,14.1,60.0
291356,1,India,7139.0,8.0,15.2,63.0
291356,1,India,12020.0,9.0,15.3,63.0
291356,1,India,11399.0,10.0,17.3,74.0
291356,2,Australia,4176.0,1.0,7.3,57.0
361659,1,Zimbabwe,49282.0,1.0,1.2,4.0
361659,1,Zimbabwe,47619.0,2.0,11.3,93.0
361659,1,Zimbabwe,10423.0,3.0,15.5,133.0
361659,1,Zimbabwe,10639.0,4.0,16.6,140.0
361659,1,Zimbabwe,45252.0,5.0,18.5,166.0
361659,2,Canada,10336.0,1.0,2.1,4.0
361659,2,Canada,57551.0,2.0,3.3,5.0
361659,2,Canada,47081.0,3.0,5.6,10.0
361659,2,Canada,21252.0,4.0,9.1,23.0
361659,2,Canada,57853.0,5.0,11.6,35.0
361659,2,Canada,46191.0,6.0,14.1,52.0
361659,2,Canada,8053.0,7.0,15.1,55.0
354459,1,Kenya,10364.0,1.0,1.6,5.0
361659,2,Canada,47129.0,8.0,16.5,65.0
354459,1,Kenya,49383.0,2.0,5.1,27.0
361659,2,Canada,57210.0,9.0,17.2,66.0
354459,1,Kenya,2264.0,3.0,6.5,31.0
361659,2,Canada,47143.0,10.0,19.2,75.0
361660,1,Pakistan,47738.0,1.0,1.4,9.0
354459,1,Kenya,2265.0,4.0,10.5,56.0
361660,1,Pakistan,4169.0,2.0,5.1,34.0
361653,1,Zimbabwe,10639.0,1.0,1.1,11.0
354459,1,Kenya,2268.0,5.0,11.1,56.0
361660,1,Pakistan,10439.0,3.0,6.2,35.0
361653,1,Zimbabwe,10423.0,2.0,3.4,27.0
354459,1,Kenya,50293.0,6.0,16.4,78.0
361660,1,Pakistan,8270.0,4.0,12.1,81.0
361653,1,Zimbabwe,47619.0,3.0,6.3,43.0
350347,1,South Africa,2347.0,1.0,4.1,43.0
354459,1,Kenya,8207.0,7.0,18.1,90.0
361660,1,Pakistan,11647.0,5.0,15.2,99.0
361653,1,Zimbabwe,21364.0,4.0,8.6,57.0
350347,1,South Africa,7538.0,2.0,5.2,58.0
354459,1,Kenya,47212.0,8.0,18.5,92.0
361660,1,Pakistan,47099.0,6.0,17.2,109.0
361653,1,Zimbabwe,45252.0,5.0,12.2,77.0
350347,1,South Africa,7541.0,3.0,7.6,72.0
354459,1,Kenya,9228.0,9.0,19.5,103.0
361660,1,Pakistan,9257.0,7.0,19.5,130.0
361653,1,Zimbabwe,49274.0,6.0,12.6,80.0
350347,1,South Africa,45222.0,4.0,10.1,89.0
354459,2,Scotland,45548.0,1.0,17.2,102.0
361660,2,Sri Lanka,48468.0,1.0,6.6,66.0
361653,1,Zimbabwe,45326.0,7.0,15.2,95.0
350347,1,South Africa,9505.0,5.0,12.4,111.0
361660,2,Sri Lanka,1988.0,2.0,9.4,74.0
361653,1,Zimbabwe,7432.0,8.0,15.5,97.0
350347,1,South Africa,46533.0,6.0,13.1,113.0
361660,2,Sri Lanka,6315.0,3.0,11.4,82.0
361653,2,Sri Lanka,48468.0,1.0,4.2,36.0
350347,1,South Africa,10401.0,7.0,13.4,115.0
361660,2,Sri Lanka,8203.0,4.0,13.6,94.0
361653,2,Sri Lanka,15273.0,2.0,10.4,64.0
350347,2,Bangladesh,47218.0,1.0,3.1,25.0
361660,2,Sri Lanka,10412.0,5.0,16.2,115.0
361653,2,Sri Lanka,8195.0,3.0,11.3,71.0
350347,2,Bangladesh,24667.0,2.0,5.1,56.0
361653,2,Sri Lanka,6315.0,4.0,11.4,71.0
350347,2,Bangladesh,48394.0,3.0,6.4,65.0
361653,2,Sri Lanka,7419.0,5.0,12.5,77.0
350347,2,Bangladesh,48391.0,4.0,7.1,69.0
350347,2,Bangladesh,48277.0,5.0,7.3,70.0
350347,2,Bangladesh,47986.0,6.0,10.4,94.0
350347,2,Bangladesh,47189.0,7.0,12.2,101.0
350347,2,Bangladesh,45159.0,8.0,12.5,103.0
300436,1,England,44660.0,1.0,5.5,65.0
300436,1,England,8107.0,2.0,6.5,70.0
300436,1,England,7822.0,3.0,7.3,71.0
300436,1,England,11556.0,4.0,8.2,76.0
300436,1,England,6377.0,5.0,18.4,178.0
300436,1,England,2314.0,6.0,18.5,178.0
300436,1,England,6769.0,7.0,19.5,193.0
300436,1,England,48440.0,8.0,19.6,193.0
300436,2,New Zealand,44946.0,1.0,2.5,14.0
300436,2,New Zealand,10384.0,2.0,3.6,19.0
300436,2,New Zealand,44930.0,3.0,5.5,42.0
300436,2,New Zealand,9570.0,4.0,10.2,72.0
300436,2,New Zealand,35647.0,5.0,11.5,79.0
300436,2,New Zealand,10381.0,6.0,12.4,86.0
300436,2,New Zealand,47488.0,7.0,13.4,94.0
300436,2,New Zealand,10325.0,8.0,17.3,122.0
361531,1,Scotland,45548.0,1.0,10.1,55.0
361531,1,Scotland,46048.0,2.0,13.5,77.0
361531,1,Scotland,8221.0,3.0,14.3,81.0
361531,1,Scotland,4334.0,4.0,18.1,98.0
361531,1,Scotland,44588.0,5.0,18.3,99.0
361531,1,Scotland,46142.0,6.0,18.4,99.0
361531,1,Scotland,48469.0,7.0,19.4,104.0
361531,1,Scotland,52063.0,8.0,19.5,105.0
361531,2,Netherlands,10323.0,1.0,0.6,4.0
361531,2,Netherlands,6362.0,2.0,8.5,50.0
361531,2,Netherlands,49443.0,3.0,10.5,60.0
361531,2,Netherlands,48655.0,4.0,14.5,81.0
361531,2,Netherlands,6365.0,5.0,15.3,83.0
361657,1,Zimbabwe,49282.0,1.0,7.5,62.0
361657,1,Zimbabwe,10423.0,2.0,11.4,81.0
361657,1,Zimbabwe,10421.0,3.0,12.5,87.0
361657,1,Zimbabwe,45252.0,4.0,15.6,98.0
361657,1,Zimbabwe,10639.0,5.0,16.1,98.0
361657,1,Zimbabwe,47619.0,6.0,17.2,100.0
361657,1,Zimbabwe,51554.0,7.0,18.6,105.0
361657,1,Zimbabwe,49274.0,8.0,19.4,107.0
361657,2,Pakistan,4169.0,1.0,1.3,6.0
361657,2,Pakistan,47738.0,2.0,17.1,102.0
361657,2,Pakistan,11643.0,3.0,17.5,103.0
361654,1,Pakistan,47738.0,1.0,3.1,20.0
361654,1,Pakistan,10439.0,2.0,8.3,50.0
361654,1,Pakistan,8270.0,3.0,11.1,63.0
361654,1,Pakistan,11647.0,4.0,18.2,127.0
361654,1,Pakistan,19596.0,5.0,18.3,127.0
361654,1,Pakistan,9257.0,6.0,19.1,130.0
361654,1,Pakistan,4169.0,7.0,19.4,137.0
361654,2,Canada,46191.0,1.0,0.2,1.0
361654,2,Canada,19653.0,2.0,2.2,13.0
361654,2,Canada,57853.0,3.0,11.3,65.0
361654,2,Canada,10336.0,4.0,12.2,66.0
361654,2,Canada,57551.0,5.0,13.3,71.0
361654,2,Canada,47129.0,6.0,14.2,73.0
361654,2,Canada,8053.0,7.0,16.2,81.0
361654,2,Canada,21252.0,8.0,19.3,99.0
361654,2,Canada,57210.0,9.0,19.4,100.0
222678,1,South Africa,10406.0,1.0,9.4,84.0
222678,1,South Africa,2232.0,2.0,10.3,90.0
222678,1,South Africa,2347.0,3.0,12.1,99.0
222678,1,South Africa,6335.0,4.0,13.4,105.0
222678,1,South Africa,2228.0,5.0,14.1,106.0
222678,1,South Africa,3947.0,6.0,15.2,110.0
222678,1,South Africa,4086.0,7.0,16.4,117.0
222678,1,South Africa,7540.0,8.0,17.4,121.0
222678,1,South Africa,9505.0,9.0,18.4,129.0
222678,1,South Africa,4073.0,10.0,19.3,133.0
222678,2,New Zealand,2235.0,1.0,5.1,37.0
222678,2,New Zealand,9633.0,2.0,5.6,41.0
222678,2,New Zealand,2121.0,3.0,6.2,46.0
222678,2,New Zealand,5619.0,4.0,12.1,80.0
222678,2,New Zealand,9570.0,5.0,16.2,110.0
225263,1,England,7822.0,1.0,4.6,39.0
225263,1,England,8107.0,2.0,5.2,40.0
225263,1,England,7023.0,3.0,5.4,40.0
225263,1,England,2314.0,4.0,8.1,50.0
225263,1,England,3865.0,5.0,14.2,97.0
225263,1,England,10647.0,6.0,16.6,114.0
225263,1,England,6378.0,7.0,19.1,130.0
225263,2,Pakistan,8270.0,1.0,3.4,23.0
225263,2,Pakistan,10439.0,2.0,3.5,23.0
225263,2,Pakistan,4169.0,3.0,6.4,67.0
225263,2,Pakistan,6455.0,4.0,11.4,101.0
225263,2,Pakistan,19647.0,5.0,15.6,127.0
249227,1,Australia,2119.0,1.0,3.2,28.0
249227,1,Australia,4176.0,2.0,8.1,97.0
249227,1,Australia,6256.0,3.0,10.2,123.0
211048,1,Australia,8876.0,1.0,0.6,10.0
249227,1,Australia,2230.0,4.0,13.1,149.0
211048,1,Australia,4176.0,2.0,1.5,21.0
249227,1,Australia,8876.0,5.0,14.2,155.0
211048,1,Australia,4382.0,3.0,3.6,46.0
249227,2,England,7233.0,1.0,0.4,3.0
211048,1,Australia,2066.0,4.0,5.1,54.0
249227,2,England,4271.0,2.0,1.2,5.0
211048,1,Australia,6259.0,5.0,14.3,137.0
249227,2,England,8107.0,3.0,4.1,32.0
211048,2,New Zealand,2121.0,1.0,5.1,49.0
249227,2,England,4709.0,4.0,6.2,54.0
211048,2,New Zealand,7410.0,2.0,5.2,49.0
249227,2,England,2314.0,5.0,9.3,68.0
211048,2,New Zealand,10384.0,3.0,7.2,67.0
249227,2,England,7822.0,6.0,11.4,78.0
211048,2,New Zealand,5619.0,4.0,10.2,93.0
249227,2,England,10647.0,7.0,17.5,127.0
211048,2,New Zealand,1939.0,5.0,11.1,95.0
249227,2,England,7037.0,8.0,18.3,129.0
211048,2,New Zealand,9633.0,6.0,12.4,105.0
249227,2,England,10782.0,9.0,19.3,138.0
211048,2,New Zealand,10316.0,7.0,14.4,121.0
211048,2,New Zealand,9570.0,8.0,18.6,161.0
211048,2,New Zealand,2128.0,9.0,19.3,165.0
211048,2,New Zealand,10303.0,10.0,19.6,170.0
237242,1,West Indies,7568.0,1.0,3.4,14.0
237242,1,West Indies,10460.0,2.0,7.3,28.0
237242,1,West Indies,45554.0,3.0,8.3,42.0
237242,1,West Indies,7406.0,4.0,9.4,52.0
237242,1,West Indies,6401.0,5.0,13.6,79.0
237242,1,West Indies,2120.0,6.0,18.4,110.0
237242,1,West Indies,47111.0,7.0,19.5,124.0
237242,2,New Zealand,2121.0,1.0,1.6,14.0
237242,2,New Zealand,2235.0,2.0,5.6,45.0
237242,2,New Zealand,9570.0,3.0,9.3,73.0
237242,2,New Zealand,1939.0,4.0,11.4,80.0
237242,2,New Zealand,10311.0,5.0,13.2,85.0
237242,2,New Zealand,9633.0,6.0,14.2,88.0
237242,2,New Zealand,10384.0,7.0,17.2,101.0
237242,2,New Zealand,35647.0,8.0,18.3,107.0
251487,1,New Zealand,2121.0,1.0,7.2,80.0
251487,1,New Zealand,10384.0,2.0,8.1,82.0
251487,1,New Zealand,9639.0,3.0,11.4,107.0
251487,1,New Zealand,44930.0,4.0,14.4,131.0
251487,1,New Zealand,9634.0,5.0,15.4,135.0
251487,1,New Zealand,2235.0,6.0,17.3,150.0
251487,1,New Zealand,18948.0,7.0,18.6,156.0
251487,1,New Zealand,10280.0,8.0,19.4,159.0
251487,2,Sri Lanka,11334.0,1.0,4.1,36.0
238195,1,South Africa,7538.0,1.0,5.4,48.0
238195,1,South Africa,2347.0,2.0,16.1,159.0
238195,1,South Africa,2228.0,3.0,17.1,170.0
238195,1,South Africa,4130.0,4.0,19.3,191.0
238195,2,Australia,4176.0,1.0,1.1,16.0
238195,2,Australia,2230.0,2.0,3.3,34.0
238195,2,Australia,2066.0,3.0,5.3,53.0
238195,2,Australia,6259.0,4.0,8.2,78.0
238195,2,Australia,10125.0,5.0,10.5,93.0
238195,2,Australia,8876.0,6.0,12.6,124.0
238195,2,Australia,3328.0,7.0,18.4,181.0
226374,1,Australia,9235.0,1.0,6.4,57.0
226374,1,Australia,2230.0,2.0,11.2,103.0
226374,1,Australia,2066.0,3.0,19.1,187.0
226374,2,South Africa,3978.0,1.0,2.2,7.0
226374,2,South Africa,2347.0,2.0,2.4,7.0
226374,2,South Africa,10406.0,3.0,7.5,38.0
226374,2,South Africa,3947.0,4.0,10.2,56.0
226374,2,South Africa,2228.0,5.0,13.2,92.0
226374,2,South Africa,2232.0,6.0,13.6,92.0
226374,2,South Africa,4013.0,7.0,16.2,106.0
226374,2,South Africa,10401.0,8.0,17.1,109.0
226374,2,South Africa,9429.0,9.0,18.2,114.0
226374,2,South Africa,15625.0,10.0,18.3,114.0
211028,1,England,34719.0,1.0,3.5,28.0
211028,1,England,4271.0,2.0,5.5,49.0
211028,1,England,8107.0,3.0,10.5,100.0
211028,1,England,4709.0,4.0,11.2,102.0
211028,1,England,3865.0,5.0,13.1,109.0
211028,1,England,7023.0,6.0,18.2,158.0
211028,1,England,4661.0,7.0,19.4,175.0
211028,1,England,2314.0,8.0,19.6,179.0
211028,2,Australia,4176.0,1.0,2.4,23.0
211028,2,Australia,2119.0,2.0,2.5,23.0
211028,2,Australia,8876.0,3.0,3.1,23.0
211028,2,Australia,4382.0,4.0,3.4,24.0
211028,2,Australia,6256.0,5.0,4.4,24.0
211028,2,Australia,2230.0,6.0,5.1,28.0
211028,2,Australia,2066.0,7.0,5.5,31.0
211028,2,Australia,2286.0,8.0,10.3,67.0
211028,2,Australia,5966.0,9.0,12.1,72.0
211028,2,Australia,2101.0,10.0,14.3,79.0
225271,1,Sri Lanka,11334.0,1.0,7.5,75.0
225271,1,Sri Lanka,6315.0,2.0,8.1,75.0
225271,1,Sri Lanka,1988.0,3.0,9.5,84.0
225271,1,Sri Lanka,7419.0,4.0,10.1,84.0
225271,1,Sri Lanka,5611.0,5.0,11.6,102.0
225271,1,Sri Lanka,9587.0,6.0,13.5,117.0
225271,1,Sri Lanka,11374.0,7.0,15.5,136.0
225271,1,Sri Lanka,48520.0,8.0,18.4,154.0
225271,1,Sri Lanka,45105.0,9.0,19.4,161.0
225271,1,Sri Lanka,11271.0,10.0,19.6,163.0
225271,2,England,7023.0,1.0,7.3,59.0
225271,2,England,8107.0,2.0,11.6,89.0
225271,2,England,2314.0,3.0,14.3,109.0
225271,2,England,10647.0,4.0,15.1,114.0
225271,2,England,3865.0,5.0,18.4,152.0
251488,1,Sri Lanka,11334.0,1.0,0.3,0.0
251488,1,Sri Lanka,6315.0,2.0,2.5,24.0
251488,1,Sri Lanka,48520.0,3.0,3.4,26.0
251488,1,Sri Lanka,1979.0,4.0,6.6,44.0
251488,1,Sri Lanka,9587.0,5.0,8.2,51.0
251488,1,Sri Lanka,7419.0,6.0,10.3,58.0
251488,1,Sri Lanka,7270.0,7.0,11.4,61.0
251488,1,Sri Lanka,8197.0,8.0,14.1,71.0
251488,1,Sri Lanka,11271.0,9.0,17.6,115.0
251488,1,Sri Lanka,45105.0,10.0,18.2,115.0
251488,2,New Zealand,2121.0,1.0,5.5,51.0
251488,2,New Zealand,44930.0,2.0,8.2,56.0
251488,2,New Zealand,10384.0,3.0,8.6,57.0
251488,2,New Zealand,35647.0,4.0,12.6,82.0
251488,2,New Zealand,18948.0,5.0,14.4,86.0
255954,1,South Africa,7538.0,1.0,2.6,19.0
255954,1,South Africa,2347.0,2.0,5.1,31.0
255954,1,South Africa,10406.0,3.0,6.6,34.0
255954,1,South Africa,46533.0,4.0,7.6,41.0
255954,1,South Africa,6335.0,5.0,11.5,64.0
255954,1,South Africa,9505.0,6.0,15.4,101.0
255954,1,South Africa,9492.0,7.0,18.5,120.0
255954,1,South Africa,4130.0,8.0,18.6,120.0
255954,1,South Africa,7549.0,9.0,19.4,123.0
255954,2,India,1934.0,1.0,3.5,17.0
255954,2,India,7781.0,2.0,9.3,60.0
255954,2,India,7593.0,3.0,11.1,71.0
255954,2,India,7730.0,4.0,17.3,108.0
258464,1,West Indies,45256.0,1.0,5.3,49.0
258464,1,West Indies,47136.0,2.0,8.5,64.0
258464,1,West Indies,7568.0,3.0,12.4,108.0
258464,1,West Indies,10238.0,4.0,14.2,130.0
258464,1,West Indies,47111.0,5.0,16.4,146.0
258464,1,West Indies,10460.0,6.0,18.2,158.0
258464,1,West Indies,45554.0,7.0,18.4,161.0
258464,2,England,45788.0,1.0,2.6,25.0
258464,2,England,11120.0,2.0,3.6,38.0
258464,2,England,10407.0,3.0,5.1,43.0
258464,2,England,8107.0,4.0,8.3,68.0
258464,2,England,2314.0,5.0,13.3,104.0
255957,1,Pakistan,8177.0,1.0,1.1,5.0
255957,1,Pakistan,19647.0,2.0,6.6,52.0
255957,1,Pakistan,9257.0,3.0,8.1,62.0
255957,1,Pakistan,10439.0,4.0,9.1,64.0
255957,1,Pakistan,4178.0,5.0,13.5,90.0
255957,1,Pakistan,8270.0,6.0,14.5,92.0
255957,1,Pakistan,4169.0,7.0,17.3,103.0
255957,1,Pakistan,45765.0,8.0,17.6,105.0
264065,1,Bangladesh,48385.0,1.0,0.3,4.0
264065,1,Bangladesh,47721.0,2.0,5.3,57.0
264065,1,Bangladesh,45558.0,3.0,6.4,65.0
264065,1,Bangladesh,46505.0,4.0,8.6,85.0
264065,1,Bangladesh,48384.0,5.0,9.4,94.0
264065,1,Bangladesh,47986.0,6.0,11.4,97.0
258463,1,West Indies,7568.0,1.0,1.4,13.0
264065,1,Bangladesh,48277.0,7.0,14.4,115.0
258463,1,West Indies,2120.0,2.0,10.1,97.0
264065,1,Bangladesh,2200.0,8.0,16.5,142.0
258463,1,West Indies,10494.0,3.0,12.1,115.0
264065,1,Bangladesh,45159.0,9.0,18.1,154.0
258463,1,West Indies,45257.0,4.0,13.2,131.0
264065,1,Bangladesh,24672.0,10.0,19.5,166.0
258463,1,West Indies,47111.0,5.0,17.3,190.0
264065,2,Zimbabwe,45253.0,1.0,2.4,20.0
258463,1,West Indies,10238.0,6.0,18.2,199.0
264065,2,Zimbabwe,10639.0,2.0,3.1,20.0
258463,1,West Indies,45554.0,7.0,18.6,204.0
264065,2,Zimbabwe,45252.0,3.0,3.6,25.0
258463,1,West Indies,44829.0,8.0,19.3,206.0
264065,2,Zimbabwe,10423.0,4.0,12.1,79.0
258463,2,England,45788.0,1.0,4.2,40.0
264065,2,Zimbabwe,47206.0,5.0,15.5,104.0
258463,2,England,11120.0,2.0,4.6,48.0
264065,2,Zimbabwe,21364.0,6.0,16.5,107.0
258463,2,England,10407.0,3.0,7.5,69.0
264065,2,Zimbabwe,6305.0,7.0,17.3,109.0
258463,2,England,8107.0,4.0,9.1,78.0
264065,2,Zimbabwe,4177.0,8.0,18.1,111.0
258463,2,England,6377.0,5.0,10.5,90.0
264065,2,Zimbabwe,47619.0,9.0,19.3,121.0
258463,2,England,6769.0,6.0,12.2,101.0
258463,2,England,2314.0,7.0,19.5,192.0
287854,1,Kenya,10364.0,1.0,0.2,0.0
287854,1,Kenya,48189.0,2.0,0.5,0.0
287854,1,Kenya,36623.0,3.0,1.1,0.0
287854,1,Kenya,2265.0,4.0,1.5,1.0
287854,1,Kenya,2268.0,5.0,8.3,37.0
287854,1,Kenya,49383.0,6.0,10.4,39.0
287854,1,Kenya,21463.0,7.0,11.4,42.0
287854,1,Kenya,51509.0,8.0,13.2,46.0
287854,1,Kenya,8207.0,9.0,16.3,73.0
287854,1,Kenya,9228.0,10.0,16.5,73.0
287854,2,New Zealand,10311.0,1.0,4.3,40.0
287855,1,Pakistan,8177.0,1.0,2.1,9.0
287853,1,West Indies,10494.0,1.0,13.3,145.0
287855,1,Pakistan,11647.0,2.0,4.6,24.0
287853,1,West Indies,10238.0,2.0,14.2,152.0
287855,1,Pakistan,19647.0,3.0,7.4,50.0
287853,1,West Indies,7568.0,3.0,16.2,178.0
287855,1,Pakistan,8270.0,4.0,12.1,81.0
287853,1,West Indies,45554.0,4.0,17.3,182.0
287855,1,Pakistan,4169.0,5.0,13.4,108.0
287853,1,West Indies,2120.0,5.0,18.2,188.0
287855,1,Pakistan,10439.0,6.0,15.1,116.0
287853,1,West Indies,6405.0,6.0,19.5,204.0
287855,1,Pakistan,19596.0,7.0,17.6,146.0
287853,2,South Africa,10406.0,1.0,5.2,54.0
287855,1,Pakistan,9257.0,8.0,19.2,159.0
287853,2,South Africa,46533.0,2.0,8.1,88.0
287855,1,Pakistan,10394.0,9.0,19.6,171.0
287855,2,Scotland,45548.0,1.0,1.6,9.0
287855,2,Scotland,46142.0,2.0,5.2,38.0
287855,2,Scotland,4334.0,3.0,7.2,53.0
287855,2,Scotland,44588.0,4.0,7.5,54.0
287855,2,Scotland,8225.0,5.0,8.4,59.0
287855,2,Scotland,4228.0,6.0,9.1,60.0
287855,2,Scotland,8221.0,7.0,11.4,79.0
287855,2,Scotland,7236.0,8.0,16.2,102.0
287855,2,Scotland,4968.0,9.0,16.3,102.0
287855,2,Scotland,46091.0,10.0,19.5,120.0
287856,1,Australia,2119.0,1.0,0.4,7.0
287856,1,Australia,4176.0,2.0,2.2,12.0
287856,1,Australia,2230.0,3.0,3.6,19.0
287856,1,Australia,6256.0,4.0,9.2,48.0
287856,1,Australia,4382.0,5.0,13.4,86.0
287856,1,Australia,6426.0,6.0,16.2,102.0
287856,1,Australia,5966.0,7.0,18.1,119.0
287856,1,Australia,10130.0,8.0,19.3,134.0
287856,1,Australia,7445.0,9.0,19.6,138.0
287856,2,Zimbabwe,45240.0,1.0,3.5,31.0
287856,2,Zimbabwe,47619.0,2.0,6.6,54.0
287856,2,Zimbabwe,10421.0,3.0,7.6,55.0
287856,2,Zimbabwe,10639.0,4.0,10.5,70.0
287856,2,Zimbabwe,10423.0,5.0,18.3,123.0
287859,1,Pakistan,65896.0,4.0,11.4,75.0
287859,2,Pakistan,65896.0,4.0,11.4,75.0
287857,1,West Indies,7568.0,1.0,0.3,0.0
287857,1,West Indies,2120.0,2.0,13.4,95.0
287857,1,West Indies,10494.0,3.0,15.3,104.0
287857,1,West Indies,10238.0,4.0,16.6,126.0
287857,1,West Indies,47111.0,5.0,17.5,131.0
287857,1,West Indies,6405.0,6.0,19.1,155.0
287857,1,West Indies,45257.0,7.0,19.3,157.0
287857,1,West Indies,45554.0,8.0,19.6,164.0
287857,2,Bangladesh,45156.0,1.0,1.1,2.0
287857,2,Bangladesh,48391.0,2.0,3.6,28.0
287857,2,Bangladesh,24667.0,3.0,14.2,137.0
287857,2,Bangladesh,48277.0,4.0,16.2,159.0
287865,1,New Zealand,10311.0,1.0,1.6,11.0
287865,1,New Zealand,35647.0,2.0,8.6,69.0
287865,1,New Zealand,10384.0,3.0,10.6,86.0
287865,1,New Zealand,44930.0,4.0,11.5,89.0
287865,1,New Zealand,9570.0,5.0,12.4,91.0
287865,1,New Zealand,9989.0,6.0,17.6,164.0
287865,1,New Zealand,4380.0,7.0,19.1,185.0
287865,1,New Zealand,10280.0,8.0,19.3,189.0
287865,1,New Zealand,5619.0,9.0,19.5,190.0
287865,1,New Zealand,11922.0,10.0,19.6,190.0
287865,2,India,7781.0,1.0,5.5,76.0
287865,2,India,8742.0,2.0,6.3,77.0
287865,2,India,7773.0,3.0,10.5,104.0
287865,2,India,7716.0,4.0,12.4,116.0
287865,2,India,7593.0,5.0,13.5,128.0
287865,2,India,11399.0,6.0,16.2,146.0
287865,2,India,8813.0,7.0,16.6,151.0
287865,2,India,7129.0,8.0,17.2,152.0
287865,2,India,7139.0,9.0,18.4,163.0
287864,1,Bangladesh,45156.0,1.0,1.1,8.0
287864,1,Bangladesh,48391.0,2.0,2.1,24.0
287864,1,Bangladesh,24667.0,3.0,2.4,34.0
287864,1,Bangladesh,45558.0,4.0,4.2,58.0
287864,1,Bangladesh,48277.0,5.0,7.2,77.0
287864,1,Bangladesh,24672.0,6.0,10.4,101.0
287866,1,Bangladesh,45156.0,1.0,6.6,40.0
287864,1,Bangladesh,35501.0,7.0,15.3,119.0
287866,1,Bangladesh,48391.0,2.0,10.5,65.0
287864,1,Bangladesh,48384.0,8.0,17.2,131.0
287866,1,Bangladesh,24667.0,3.0,13.1,82.0
287864,1,Bangladesh,47986.0,9.0,18.3,134.0
287866,1,Bangladesh,48277.0,4.0,16.3,108.0
287864,1,Bangladesh,45573.0,10.0,19.3,144.0
287866,1,Bangladesh,24672.0,5.0,16.4,108.0
287864,2,South Africa,45222.0,1.0,8.4,65.0
287866,1,Bangladesh,35501.0,6.0,16.5,108.0
287864,2,South Africa,10406.0,2.0,13.4,108.0
287866,1,Bangladesh,45558.0,7.0,19.3,120.0
287864,2,South Africa,9505.0,3.0,16.1,123.0
287866,1,Bangladesh,48384.0,8.0,19.4,120.0
287866,2,Australia,4176.0,1.0,11.3,104.0
287858,1,England,4528.0,1.0,2.3,20.0
287858,1,England,44660.0,2.0,2.4,20.0
287858,1,England,11120.0,3.0,5.3,51.0
287858,1,England,8107.0,4.0,14.3,151.0
287858,1,England,2314.0,5.0,15.1,154.0
287858,1,England,4271.0,6.0,17.6,172.0
287858,1,England,6377.0,7.0,18.2,178.0
287863,1,New Zealand,10384.0,1.0,3.6,22.0
287858,1,England,6769.0,8.0,18.3,178.0
287863,1,New Zealand,10311.0,2.0,5.1,25.0
287858,1,England,48440.0,9.0,19.4,186.0
287863,1,New Zealand,35647.0,3.0,10.5,95.0
287858,2,Zimbabwe,45240.0,1.0,8.4,74.0
287863,1,New Zealand,9570.0,4.0,11.3,97.0
287858,2,Zimbabwe,10421.0,2.0,10.2,81.0
287863,1,New Zealand,5619.0,5.0,12.5,102.0
287858,2,Zimbabwe,45253.0,3.0,12.1,84.0
287863,1,New Zealand,44930.0,6.0,18.5,153.0
287858,2,Zimbabwe,10639.0,4.0,13.2,87.0
287863,1,New Zealand,4380.0,7.0,19.6,164.0
287858,2,Zimbabwe,47619.0,5.0,13.4,89.0
287863,2,Sri Lanka,11334.0,1.0,7.3,82.0
287858,2,Zimbabwe,45252.0,6.0,15.4,104.0
287863,2,Sri Lanka,9587.0,2.0,12.4,108.0
287858,2,Zimbabwe,10423.0,7.0,19.4,137.0
287863,2,Sri Lanka,1988.0,3.0,17.3,158.0
287860,1,Sri Lanka,11334.0,1.0,2.6,19.0
287860,1,Sri Lanka,9587.0,2.0,9.3,94.0
287860,1,Sri Lanka,1988.0,3.0,14.2,181.0
287860,1,Sri Lanka,8197.0,4.0,15.6,194.0
287860,1,Sri Lanka,6315.0,5.0,17.2,212.0
287860,1,Sri Lanka,7419.0,6.0,17.6,215.0
287860,2,Kenya,10364.0,1.0,0.3,0.0
287860,2,Kenya,49383.0,2.0,2.6,20.0
287860,2,Kenya,48189.0,3.0,9.1,42.0
287860,2,Kenya,2265.0,4.0,10.1,47.0
287860,2,Kenya,21463.0,5.0,10.4,50.0
287860,2,Kenya,36623.0,6.0,14.3,66.0
287860,2,Kenya,51509.0,7.0,17.2,81.0
287860,2,Kenya,8207.0,8.0,18.2,83.0
287860,2,Kenya,9228.0,9.0,19.3,88.0
287861,1,England,11120.0,1.0,4.5,29.0
287861,1,England,44660.0,2.0,6.4,37.0
287861,1,England,4528.0,3.0,7.3,48.0
287861,1,England,2314.0,4.0,10.3,73.0
287861,1,England,8107.0,5.0,13.1,97.0
287861,1,England,4271.0,6.0,16.6,127.0
287861,1,England,6377.0,7.0,17.4,128.0
287861,1,England,7184.0,8.0,18.5,132.0
287861,1,England,6769.0,9.0,18.6,132.0
287861,1,England,48440.0,10.0,19.6,135.0
287861,2,Australia,4176.0,1.0,8.2,78.0
287861,2,Australia,2230.0,2.0,13.3,120.0
287862,1,India,7773.0,1.0,0.3,0.0
287862,1,India,7781.0,2.0,2.1,9.0
287862,1,India,7716.0,3.0,4.1,19.0
